time,close,Plot
1530106200,169.73,23.81294930830286
1530192600,171.19,23.66082511522636
1530279000,171.65,23.64510888502067
1530538200,172.8,23.7474893415071
1530624600,170.8,23.7201638224689
1530797400,172.92,23.825096120662103
1530883800,175.61,23.821215493209397
1531143000,177.19,23.8763514989933
1531229400,177.32,23.8914128658487
1531315800,176.42,23.889613749064253
1531402200,179.46,23.740160708954352
1531488600,179.61,23.7206110463791
1531747800,179.18,23.72666513211815
1531834200,180.27,23.753747712357647
1531920600,179.93,23.6851100867373
1532007000,179.03,23.6473902841229
1532093400,178.99,23.61526203018975
1532352600,179.56,23.73900880137485
1532439000,180.3,23.7081896123806
1532525400,182.82,23.71309787854275
1532611800,180.05,23.77245287180605
1532698200,177.62,23.671937165537898
1532957400,175.11,23.693699143262453
1533043800,176.45,23.724911963393602
1533130200,177.12,23.739832404305897
1533216600,179.53,23.69206245110811
1533303000,180.08,23.628354382920474
1533562200,181.14,23.64190742636933
1533648600,181.8,23.59868045746805
1533735000,182.02,23.63411108041855
1533821400,181.91,23.664108973197063
1533907800,180.52,23.60433096408741
1534167000,180.32,23.50883654561684
1534253400,181.45,23.47410062871846
1534339800,179.23,23.44150852827196
1534426200,179.82,23.36147623669145
1534512600,179.86,23.406413667836098
1534771800,179.7,23.468301344339462
1534858200,180.36,23.526343552434287
1534944600,181.06,23.56098700299913
1535031000,180.8,23.559555063085543
1535117400,182.48,23.43912475641029
1535376600,184.34,23.55728737120264
1535463000,184.61,23.603410218432103
1535549400,186.74,23.600866610339757
1535635800,186.41,23.58259640582514
1535722200,186.65,23.566522878429762
1536067800,185.85,23.63970467000272
1536154200,183.45,23.579836885838244
1536240600,181.81,23.631362305887492
1536327000,181.11,23.6730695664072
1536586200,181.72,23.613552975984476
1536672600,183.12,23.610403066133028
1536759000,182.58,23.58376548347329
1536845400,184.53,23.65599721644346
1536931800,183.99,23.668815862991817
1537191000,181.34,23.61828802878437
1537277400,182.84,23.681531912850392
1537363800,182.7,23.637059733613462
1537450200,184.72,23.63359250777184
1537536600,183.71,23.69989524606315
1537795800,183.89,23.67379457858924
1537882200,184.14,23.66200367843391
1537968600,184.27,23.66790353980991
1538055000,185.83,23.62001820022815
1538141400,185.79,23.50185506511874
1538400600,186.17,23.43535198005527
1538487000,185.75,23.45779592020124
1538573400,185.95,23.465178580794245
1538659800,182.38,23.37414856459927
1538746200,180.15,23.412616509426996
1539005400,179.05,23.44547458984771
1539091800,179.63,23.419603463849914
1539178200,171.73,23.4599478029785
1539264600,169.6,23.5236309056167
1539351000,174.32,23.59894848614525
1539610200,172.21,23.56216987709994
1539696600,177.22,23.61449244577141
1539783000,177.29,23.5996528543232
1539869400,173.18,23.524668083615904
1539955800,173.02,23.4823311600692
1540215000,173.91,23.513205967885117
1540301400,173.27,23.467873251249525
1540387800,165.34,23.489751637503513
1540474200,171.06,23.397371176686082
1540560600,166.66,23.383800073130544
1540819800,163.23,23.431003980037698
1540906200,165.92,23.353394375344116
1540992600,169.82,23.308702795565612
1541079000,172.06,23.18511493676866
1541165400,169.38,23.32511268336539
1541428200,168.96,23.308923841426576
1541514600,170.24,23.29259282097761
1541601000,175.58,23.287606117847552
1541687400,174.46,23.349380012278065
1541773800,171.52,23.26723498606317
1542033000,166.33,23.240944136719783
1542119400,166.47,23.15614877303893
1542205800,165.2,23.19837400035054
1542292200,168.09,23.21043963866577
1542378600,167.5,23.231911053462174
1542637800,162.06,23.32653220869161
1542724200,159.16,23.36207481320513
1542810600,160.37,23.29469439324773
1542983400,159.21,23.28414170187484
1543242600,162.89,23.235091843241204
1543329000,163.44,23.189508060531033
1543415400,168.7,23.164448068937123
1543501800,168.15,23.21289885506027
1543588200,169.37,23.24573407997886
1543847400,172.33,23.243231787759637
1543933800,165.72,23.326050771936576
1544106600,166.89,23.347562045748568
1544193000,161.38,23.36164328435446
1544452200,163.07,23.363957487365596
1544538600,163.61,23.27413487992064
1544625000,165.05,23.264315548934395
1544711400,165.1,23.337903269668193
1544797800,161.08,23.310049298858967
1545057000,157.43,23.260206925197153
1545143400,158.42,23.322857109941012
1545229800,154.53,23.337264957464097
1545316200,152.29,23.32190573677928
1545402600,147.57,23.42566049736783
1545661800,143.5,23.35606446006309
1545834600,152.46,23.44369598965195
1545921000,153.05,23.33487076259302
1546007400,152.97,23.4189060099942
1546266600,154.26,23.44629437369592
1546439400,154.88,23.64061769505266
1546525800,149.82,23.64287863876038
1546612200,156.23,23.74434911359304
1546871400,158.09,23.776664220734723
1546957800,159.52,23.828207897436762
1547044200,160.82,23.805785671718578
1547130600,161.28,23.94649162838694
1547217000,160.69,23.91453132756544
1547476200,159.27,23.92994185686472
1547562600,162.38,23.947447458765918
1547649000,162.35,23.88707377938348
1547735400,163.63,23.8654454272603
1547821800,165.25,23.838103836682222
1548167400,161.94,23.766519503026263
1548253800,162.15,23.75471340345186
1548340200,163.2,23.75738892046598
1548426600,165.15,23.72382571538894
1548685800,163.11,23.83768150246346
1548772200,161.57,23.85479366242672
1548858600,165.68,23.868017818368564
1548945000,168.16,23.92885010814712
1549031400,167.45,23.848694162097384
1549290600,169.53,23.75825686461382
1549377000,171.03,23.718282262896484
1549463400,170.52,23.6978779218845
1549549800,168.23,23.69649651537658
1549636200,168.56,23.689557441377943
1549895400,168.4,23.680787985859542
1549981800,170.89,23.57442019050954
1550068200,171.01,23.624978260250955
1550154600,171.22,23.5540318195469
1550241000,171.94,23.58628515615034
1550586600,172.28,23.60678431354986
1550673000,172.25,23.65573090421348
1550759400,171.62,23.651473811484337
1550845800,172.89,23.640435813730942
1551105000,173.52,23.642762093901663
1551191400,173.7,23.669370161517577
1551277800,173.59,23.69993429750268
1551364200,173.19,23.71798601040072
1551450600,174.39,23.61688840741684
1551709800,174.42,23.558433806866788
1551796200,174.55,23.55607979189187
1551882600,173.56,23.53118924919791
1551969000,171.43,23.608295536497288
1552055400,171.17,23.53046019828816
1552311000,174.73,23.573536947891732
1552397400,175.69,23.59378750313716
1552483800,177.01,23.630432161906704
1552570200,176.71,23.64701823706521
1552656600,178.35,23.590643332351398
1552915800,178.45,23.631883667506898
1553002200,179.05,23.63882485591049
1553088600,179.76,23.65708011618682
1553175000,182.57,23.677056457287488
1553261400,178.56,23.632075815259398
1553520600,178.22,23.577792972099527
1553607000,179.05,23.612730357836423
1553693400,177.9,23.54584840877446
1553779800,178.31,23.48582984398173
1553866200,179.66,23.46974233427354
1554125400,182.04,23.370188542238058
1554211800,182.73,23.36796379359207
1554298200,183.78,23.35651593811454
1554384600,183.71,23.360647693382667
1554471000,184.66,23.33244063697887
1554730200,185.13,23.317031678173507
1554816600,184.48,23.36718571865377
1554903000,185.47,23.386940269602086
1554989400,185.03,23.45345748493941
1555075800,185.83,23.394236045958962
1555335000,185.86,23.41306469954987
1555421400,186.5,23.41627326819729
1555507800,187.15,23.39013532792045
1555594200,187.39,23.380442738053546
1555939800,187.92,23.34614307049256
1556026200,190.31,23.34103772963636
1556112600,189.71,23.311721794591186
1556199000,190.48,23.138891713228187
1556285400,190.65,23.14465232308374
1556544600,191.02,23.155543540365848
1556631000,189.54,23.171201630230346
1556717400,188.93,23.274112087199022
1556803800,188.11,23.21376426232907
1556890200,191.11,23.17397834227044
1557149400,189.94,23.218568521289072
1557235800,186.24,23.196690160687147
1557322200,185.77,23.19082631829182
1557408600,184.77,23.252980822669098
1557495000,185,23.24076840957718
1557754200,178.58,23.24394073965514
1557840600,180.54,23.21885451851581
1557927000,183.09,23.194760999373397
1558013400,184.93,23.18885602223552
1558099800,183.04,23.138599609200924
1558359000,179.95,23.07067479217959
1558445400,181.83,23.085132090824423
1558531800,181.02,23.08731616655611
1558618200,178.25,23.13065991549266
1558704600,178.16,23.17419799032403
1559050200,177.49,23.207832722146147
1559136600,176.03,23.19127015585108
1559223000,176.77,23.19503333978651
1559309400,173.95,23.20481827392628
1559568600,170.12,23.474270237331698
1559655000,174.91,23.543974484952308
1559741400,176.21,23.55480631451916
1559827800,177.61,23.546904112109086
1559914200,181.04,23.57903355910495
1560173400,183.15,23.629466322526433
1560259800,183.4,23.58170968739109
1560346200,182.34,23.6084536206093
1560432600,183.42,23.60958931867605
1560519000,182.64,23.610552483611322
1560778200,183.74,23.53416376703464
1560864600,186.41,23.538246367864648
1560951000,187.11,23.55152324019683
1561037400,188.85,23.58212436066263
1561123800,188.57,23.71340829365239
1561383000,188.16,23.748583053946334
1561469400,184.93,23.785710780169794
1561555800,185.79,23.76050474357988
1561642200,186.5,23.668278478223513
1561728600,186.74,23.661489214380932
1561987800,189.26,23.716194830310084
1562074200,190.01,23.679836908637142
1562160600,191.44,23.69010789054584
1562333400,191.05,23.69016577673818
1562592600,189.71,23.575032497078883
1562679000,190.66,23.57030947263326
1562765400,192.56,23.55001185417986
1562851800,192.42,23.665817754321903
1562938200,193.53,23.669499919879218
1563197400,194.15,23.71776122717244
1563283800,193.15,23.71069726501896
1563370200,192.2,23.65795409886082
1563456600,192.42,23.688720006685298
1563543000,191.01,23.75252442240886
1563802200,192.53,23.693013146151397
1563888600,193.79,23.681633930707278
1563975000,195.15,23.618722612101923
1564061400,193.3,23.63994318676126
1564147800,195.29,23.60762632625792
1564407000,194.62,23.58057792108782
1564493400,193.78,23.560657582519198
1564579800,191.1,23.57824550464092
1564666200,190.15,23.43002440477499
1564752600,187.35,23.48017753750578
1565011800,180.73,23.47662654992286
1565098200,183.26,23.46425148171818
1565184600,184.25,23.442944656165732
1565271000,188.26,23.48716887063873
1565357400,186.49,23.503042888923225
1565616600,184.35,23.493529919411724
1565703000,188.39,23.507765558890227
1565789400,182.76,23.438667620947662
1565875800,182.55,23.452863143129807
1565962200,185.48,23.42087423648658
1566221400,188.43,23.38347137669057
1566307800,186.97,23.332713467345442
1566394200,188.63,23.368168941375057
1566480600,188.02,23.335904231690062
1566567000,182.07,23.324628333922877
1566826200,184.82,23.40488021698813
1566912600,184.43,23.29536532768249
1566999000,185.09,23.30818212476695
1567085400,187.92,23.241267303488858
1567171800,187.47,23.22376962297729
1567517400,185.65,23.308540203499465
1567603800,188.33,23.34118810570533
1567690200,191.78,23.41217767911175
1567776600,191.59,23.38258787813471
1568035800,191.19,23.418722177750027
1568122200,190.64,23.39527794793418
1568208600,192.43,23.393364071953542
1568295000,193.23,23.32252949263981
1568381400,192.54,23.37677659022707
1568640600,191.68,23.39124762868187
1568727000,192.6,23.35241831068909
1568813400,192.52,23.369350952312193
1568899800,192.84,23.318079052114886
1568986200,190.8,23.34281677187974
1569245400,190.5,23.351103408539917
1569331800,187.97,23.31844301470809
1569418200,190.08,23.365448815198
1569504600,189.38,23.22523945450947
1569591000,187.03,23.195004676067274
1569850200,188.81,23.179015733289106
1569936600,187.27,23.136927240373485
1570023000,184.05,23.170092593258538
1570109400,186.07,23.2770079592977
1570195800,188.81,23.308586353266378
1570455000,188.24,23.391738457933325
1570541400,185.42,23.35571839748708
1570627800,187.23,23.3541273237903
1570714200,188.68,23.365858731199122
1570800600,191.11,23.39904145456604
1571059800,191.09,23.42293617128396
1571146200,193.52,23.427222002599922
1571232600,193.04,23.393467470297917
1571319000,193.55,23.429970815691018
1571405400,191.69,23.48539277892796
1571664600,193.39,23.524410337294263
1571751000,191.85,23.49804914592176
1571837400,192.22,23.495753143863244
1571923800,194.09,23.448973187924324
1572010200,195.64,23.440744994990222
1572269400,197.57,23.43285289436968
1572355800,196.04,23.43887857122274
1572442200,196.99,23.441667333972923
1572528600,197.08,23.522663554890997
1572615000,198.87,23.55280858678395
1572877800,200.1,23.570031551565897
1572964200,200.21,23.51912976479975
1573050600,199.76,23.485678388913353
1573137000,200.43,23.5054028657323
1573223400,201.23,23.49720369858535
1573482600,200.96,23.45741752078075
1573569000,201.54,23.46737128741975
1573655400,201.59,23.45175199046555
1573741800,201.43,23.44732343240355
1573828200,202.91,23.477767425331546
1574087400,203.07,23.501987626938103
1574173800,203.37,23.469392008210097
1574260200,202.15,23.4823948902132
1574346600,201.7,23.4611619716117
1574433000,201.83,23.4527555878817
1574692200,204.22,23.443728146543553
1574778600,204.61,23.4335057493408
1574865000,206.04,23.425429116962352
1575037800,205.1,23.44188249990825
1575297000,203,23.562492841285916
1575383400,201.41,23.62118224053484
1575469800,202.43,23.633225934729083
1575556200,202.83,23.663914620307597
1575642600,205,23.70064959017952
1575901800,204.07,23.7145691341652
1575988200,203.9,23.716691327685922
1576074600,204.98,23.728901559582475
1576161000,206.51,23.81111333281928
1576247400,207.19,23.83021379333996
1576506600,209.27,23.83471860863392
1576593000,209.39,23.8474515787662
1576679400,209.55,23.84033649285552
1576765800,210.86,23.82904337987036
1576852200,211.71,23.8418548439414
1577111400,211.81,23.773144350257482
1577197800,211.92,23.78467513533072
1577370600,213.79,23.80803922131404
1577457000,213.61,23.80018104122664
1577716200,212.21,23.875365723590722
1577802600,212.61,23.927566535157244
1577975400,216.16,23.951227384359058
1578061800,214.18,23.949810848085527
1578321000,215.56,23.917979076729377
1578407400,215.53,23.920816865208348
1578493800,217.15,23.913404320095847
1578580200,218.99,23.851586589020513
1578666600,218.43,23.834785885065767
1578925800,220.95,23.850917360553122
1579012200,220.08,23.842632602908072
1579098600,220.17,23.846530794795704
1579185000,222.28,23.88886952127635
1579271400,223.38,23.87844774466627
1579617000,223.28,23.84492286471306
1579703400,223.87,23.81729504428414
1579789800,224.59,23.760185828318523
1579876200,222.7,23.73037518897143
1580135400,218.1,23.749312652800423
1580221800,221.45,23.743869070881857
1580308200,221.81,23.73999681872049
1580394600,222.6,23.70571034121052
1580481000,219.07,23.706877989446387
1580740200,222.38,23.910537751315356
1580826600,227.47,23.807405761467923
1580913000,228.22,23.79128701001187
1580999400,230.19,23.805437273604596
1581085800,229.2,23.772457609153633
1581345000,231.97,23.71431988149489
1581431400,232.01,23.714453476391025
1581517800,234.27,23.74361792650696
1581604200,233.97,23.71835843904084
1581690600,234.64,23.70620527328501
1582036200,234.73,23.71448029591173
1582122600,236.98,23.65880696312512
1582209000,234.78,23.570844160436025
1582295400,230.27,23.48019284537661
1582554600,221.39,23.553560417990617
1582641000,215.37,23.57589648710075
1582727400,216.48,23.634493800285227
1582813800,205.64,23.580550926511833
1582900200,205.8,23.68425685459635
1583159400,216.42,23.713770132160892
1583245800,209.48,23.792801379838814
1583332200,218.22,23.871167955758953
1583418600,211.59,23.997359068841643
1583505000,208.02,24.10717126466771
1583760600,193.57,24.189485602532834
1583847000,204.11,24.34655932505571
1583933400,195.22,24.13040332786053
1584019800,177.32,24.171099623261913
1584106200,192.34,23.990618666386702
1584365400,169.3,23.81131466302806
1584451800,182.14,23.926905999977482
1584538200,176.6,23.69499814728579
1584624600,177.66,23.90494911243821
1584711000,170.7,23.6001610715356
1584970200,170.46,23.852261407250392
1585056600,183.66,23.810881861623436
1585143000,182.3,23.892612726430404
1585229400,191.9,24.466077012840632
1585315800,185.3,24.669961561230995
1585575000,192.04,24.86773663097912
1585661400,190.4,24.761377397555577
1585747800,182.31,25.234573354464008
1585834200,186.01,25.80667499912759
1585920600,183.37,25.761262525832127
1586179800,196.48,25.86037249448974
1586266200,196.4,25.837219274224797
1586352600,200.57,26.039858417612816
1586439000,200.86,26.085311859276505
1586784600,203.03,26.27142728824732
1586871000,211.86,26.30653485486024
1586957400,209.43,26.405324800392105
1587043800,213.25,26.39707123237852
1587130200,215.29,26.32047661113716
1587389400,212.74,26.40677617313684
1587475800,204.89,26.331228793298596
1587562200,210.97,26.291391281464993
1587648600,210.52,26.501639863755308
1587735000,213.84,26.505305606129834
1587994200,215.56,26.59786460776765
1588080600,211.5,26.600062845531742
1588167000,219,26.654992849493194
1588253400,218.91,26.761389574434777
1588339800,212.74,27.060304258136302
1588599000,215.22,27.11929747023682
1588685400,217.66,27.072692753521437
1588771800,219,27.046874758918744
1588858200,221.82,26.941680567169044
1588944600,224.86,26.975500215897025
1589203800,226.87,27.04844301403122
1589290200,222.12,26.93544127228662
1589376600,219.34,26.9857978514246
1589463000,221.83,27.127789473794294
1589549400,223.27,27.138004890642737
1589808600,227.43,27.18116311302308
1589895000,226.86,27.263510969515597
1589981400,231.39,27.25534659096101
1590067800,228.87,27.42863968871976
1590154200,229.66,27.409162204908938
1590499800,229.04,27.411495357861355
1590586200,230.29,27.521056853559024
1590672600,229.99,27.456432756938238
1590759000,233.36,27.520368937140685
1591018200,234.06,27.95513407263612
1591104600,235.63,28.02100433953468
1591191000,236.69,28.042042033040765
1591277400,235.03,28.041662838088747
1591363800,239.69,28.08611357791074
1591623000,241.55,28.15901045603108
1591709400,243.3,28.274717300905852
1591795800,246.22,28.317972222940032
1591882200,234.02,28.332636575307745
1591968600,235.88,28.25778764029327
1592227800,238.75,28.14197116036149
1592314200,242.85,28.171615328507183
1592400600,243.62,28.114133978320282
1592487000,244.28,28.008989292076205
1592573400,244.24,27.948542021437184
1592832600,246.74,27.961700529155827
1592919000,248.84,28.045046418207935
1593005400,243.71,28.13051278283059
1593091800,246.03,27.94078677214346
1593178200,240.22,27.91755621454816
1593437400,242.84,28.55552796230375
1593523800,247.6,28.55513425153639
1593610200,250.49,28.68109971745064
1593696600,252.19,28.65828378718935
1594042200,258.39,28.72143808127796
1594128600,256.61,28.800536453350453
1594215000,259.99,28.76849823553389
1594301400,262.18,28.776148313359784
1594387800,263.97,28.75399739577768
1594647000,258.54,28.80032788575503
1594733400,260.37,28.78788769921442
1594819800,260.9,28.82523588667821
1594906200,259.12,28.9126164650807
1594992600,259.42,28.868159224827572
1595251800,266.78,28.922077717695192
1595338200,264,28.954696255657417
1595424600,264.93,29.086598053272166
1595511000,258.01,28.94201896814236
1595597400,255.56,28.956322997384003
1595856600,260.12,29.06611273992226
1595943000,256.81,29.211650616855984
1596029400,259.77,29.199206519407966
1596115800,261.13,29.25039638921157
1596202200,265.79,29.29256947956447
1596461400,269.38,29.28183951401046
1596547800,270.38,29.25685368435556
1596634200,271.05,29.31497918791714
1596720600,274.64,29.492745198232456
1596807000,271.47,29.483845563030133
1597066200,270.31,29.381780522009024
1597152600,265.19,29.35459731324461
1597239000,271.86,29.348456823405332
1597325400,272.48,29.452015593431973
1597411800,272.16,29.4843492606814
1597671000,275.32,29.53485646559368
1597757400,277.97,29.590551900624106
1597843800,276.1,29.704319117516896
1597930200,279.93,29.653191087361048
1598016600,281.87,29.700397134276905
1598275800,283.63,29.640900750180702
1598362200,285.86,29.63090492311642
1598448600,291.96,29.664529642159927
1598535000,291.05,29.702636614100122
1598621400,292.53,29.674605873391467
1598880600,294.88,29.89632445675826
1598967000,299.92,30.19193330500687
1599053400,302.76,30.20292995255845
1599139800,287.41,30.156319437979352
1599226200,283.58,30.146619512670057
1599571800,269.95,30.126868462011927
1599658200,277.88,30.06881087010858
1599744600,272.34,30.126063706494328
1599831000,270.45,30.11730136332241
1600090200,275.16,30.162998561573
1600176600,279.06,30.23152833855611
1600263000,274.61,30.262989803233488
1600349400,270.32,30.359858880306927
1600435800,266.87,30.383613384810804
1600695000,267.51,30.38487630935227
1600781400,272.48,30.277168334709962
1600867800,264.16,30.219192173432962
1600954200,265.39,30.07255007545485
1601040600,271.56,30.064668416266002
1601299800,277.2,30.05020135863498
1601386200,275.95,30.081519411469735
1601472600,277.84,30.13359668979361
1601559000,282.25,30.423312230329746
1601645400,274.31,30.43879958820355
1601904600,280.16,30.61565000082682
1601991000,275.16,30.66755558269074
1602077400,279.92,30.613176546329612
1602163800,281.41,30.62749925727681
1602250200,285.71,30.638351240958738
1602509400,294.53,30.85846131814322
1602595800,294.52,30.81489182740129
1602682200,292.06,30.733113873896226
1602768600,290.1,30.874382216171426
1602855000,288.51,30.79918599961912
1603114200,283.8,30.84962461552967
1603200600,284.41,30.91179061315216
1603287000,284.19,30.958467655344734
1603373400,284.18,31.06853163632379
1603459800,284.74,30.99066571425129
1603719000,280.47,31.07605140404106
1603805400,282.66,30.99708956570232
1603891800,271.64,31.00333769503838
1603978200,276.39,30.94142311658712
1604064600,269.38,30.869247441078148
1604327400,269.98,30.92351282113162
1604413800,274.65,30.90939933910045
1604500200,286.91,31.020310860192637
1604586600,294.39,31.149193068316844
1604673000,294.61,31.38033597792637
1604932200,288.59,31.461953181646763
1605018600,283.42,31.2757591903802
1605105000,289.76,31.29528411585894
1605191400,288.4,31.283988179450812
1605277800,290.93,31.310660253326734
1605537000,293.2,31.429309807616608
1605623400,292.27,31.48072990567737
1605709800,290.11,31.55571247135148
1605796200,292.38,31.69884109202516
1605882600,290.38,31.69582282548959
1606141800,290.39,31.73040312181891
1606228200,294.47,31.64607864649443
1606314600,296.28,31.711043658229627
1606487400,299.01,31.7754469497445
1606746600,299.62,31.839594652728692
1606833000,303.46,31.98983435301078
1606919400,303.85,32.14941865169471
1607005800,304.28,32.19543075997289
1607092200,305.52,32.3017824329459
1607351400,307.25,32.329571330638466
1607437800,308.29,32.34075024185511
1607524200,301.31,32.32306650403586
1607610600,302.52,32.30749955231846
1607697000,301.85,32.37991933189889
1607956200,304.04,32.38446816485817
1608042600,307.29,32.39929928708354
1608129000,308.98,32.47082396866921
1608215400,311,32.663601090624766
1608301800,310.06,32.75314447088792
1608561000,308.92,32.78455433108993
1608647400,309.76,32.7310671668788
1608733800,308.2,32.61611591065132
1608820200,309.56,32.63344375990161
1609165800,312.68,32.65321257422459
1609252200,312.96,32.6587438027045
1609338600,312.97,32.72274268171
1609425000,313.74,32.77857347767039
1609770600,309.31,32.74141115966468
1609857000,311.86,32.80532866401346
1609943400,307.54,32.8932907202809
1610029800,314.98,32.78468404162236
1610116200,319.03,32.638851701960284
1610375400,314.42,32.60662465752913
1610461800,313.92,32.50110703518475
1610548200,316.04,32.64921683181155
1610634600,314.35,32.67636522909604
1610721000,311.86,32.702133175050115
1611066600,316.41,32.62858347438906
1611153000,323.77,32.66862585000619
1611239400,326.36,32.75489068541762
1611325800,325.42,32.80579807086779
1611585000,328.11,32.74376921439543
1611671400,328.59,32.71611061741911
1611757800,319.43,32.783516643209765
1611844200,321.32,32.65906993355186
1611930600,314.56,32.68561818402106
1612189800,322.42,32.82962915362433
1612276200,327.68,32.71749042511606
1612362600,326.38,32.728228090915444
1612449000,330.24,32.751975623121666
1612535400,331.36,32.6343047796901
1612794600,333.58,32.77339088940231
1612881000,333.51,32.804298448204506
1612967400,332.75,32.934533540261285
1613053800,334.58,32.96682640043062
1613140200,336.45,32.9745799888927
1613485800,335.54,32.97557900984998
1613572200,333.93,32.906870442099525
1613658600,332.47,33.01427159919638
1613745000,331.02,33.047331855035694
1614004200,322.44,33.14754643078439
1614090600,321.48,33.18455457253065
1614177000,324.13,33.174218847499766
1614263400,312.83,33.242365617142866
1614349800,314.14,33.16061576558188
1614609000,323.59,32.97021652433644
1614695400,318.4,32.96121370938574
1614781800,309.16,32.991523467342745
1614868200,304.1,33.04251169249589
1614954600,308.68,32.87472847122905
1615213800,299.94,32.78901054192783
1615300200,311.77,32.644070817893386
1615386600,310.88,32.76535986101573
1615473000,318.04,32.915294771213944
1615559400,315.46,32.99038479780581
1615815000,318.83,32.92526302452202
1615901400,320.58,32.91579120050492
1615987800,321.9,32.90448184342505
1616074200,312.04,33.19689727470856
1616160600,313.14,33.09407007896652
1616419800,318.61,33.11763106266569
1616506200,317.22,33.14633776473562
1616592600,311.87,33.044167262754335
1616679000,311.33,33.2133478430065
1616765400,316,33.1506667309251
1617024600,315.91,33.54491591680776
1617111000,314.32,33.451327807323786
1617197400,319.13,33.302450673439324
1617283800,324.57,33.34487132892579
1617629400,331.05,33.332204171821466
1617715800,330.82,33.55861161999757
1617802200,331.62,33.64334783109924
